# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
CADM2	CADM2	NM_001256505.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CADPS	CADPS	NM_003716.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CADPS	CADPS	NM_183393.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CADPS	CADPS	NM_183394.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CADPS2	CADPS2	NM_001009571.3	protein_coding	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0
CADPS2	CADPS2	NM_001167940.1	protein_coding	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0
CADPS2	CADPS2	NM_001363389.1	protein_coding	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0
CADPS2	CADPS2	NM_001363390.1	protein_coding	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0
CADPS2	CADPS2	NM_001363391.1	protein_coding	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0
CADPS2	CADPS2	NM_001363392.1	protein_coding	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0
CADPS2	CADPS2	NM_001363393.1	protein_coding	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0
CADPS2	CADPS2	NM_001363394.1	protein_coding	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0
CADPS2	CADPS2	NM_001363395.1	protein_coding	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0
CADPS2	CADPS2	NM_001363396.1	protein_coding	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0
CADPS2	CADPS2	NM_001363397.1	protein_coding	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0
CADPS2	CADPS2	NM_001363398.1	protein_coding	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0
CADPS2	CADPS2	NM_001363399.1	protein_coding	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0
CADPS2	CADPS2	NM_001363400.1	protein_coding	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0
CADPS2	CADPS2	NM_017954.11	protein_coding	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0
CALD1	CALD1	NM_004342.7	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
CALD1	CALD1	NM_033138.4	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
CALD1	CALD1	NM_033139.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CALD1	CALD1	NM_033140.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CALD1	CALD1	NM_033157.4	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
CAMK1D	CAMK1D	NM_001351032.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
CAMK1D	CAMK1D	NM_020397.4	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
CAMK1D	CAMK1D	NM_153498.4	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
CAMK2D	CAMK2D	NM_001221.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CAMK2D	CAMK2D	NM_001321566.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CAMK2D	CAMK2D	NM_001321567.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CAMK2D	CAMK2D	NM_001321568.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CAMK2D	CAMK2D	NM_001321569.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CAMK2D	CAMK2D	NM_001321570.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CAMK2D	CAMK2D	NM_001321571.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CAMK2D	CAMK2D	NM_001321572.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CAMK2D	CAMK2D	NM_001321573.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CAMK2D	CAMK2D	NM_001321574.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CAMK2D	CAMK2D	NM_001321575.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CAMK2D	CAMK2D	NM_001321576.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CAMK2D	CAMK2D	NM_001321577.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CAMK2D	CAMK2D	NM_001321578.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CAMK2D	CAMK2D	NM_001321579.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CAMK2D	CAMK2D	NM_001321580.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CAMK2D	CAMK2D	NM_001321581.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CAMK2D	CAMK2D	NM_001321582.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CAMK2D	CAMK2D	NM_001321583.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CAMK2D	CAMK2D	NM_001321584.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CAMK2D	CAMK2D	NM_001321585.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CAMK2D	CAMK2D	NM_001321586.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CAMK2D	CAMK2D	NM_001321587.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CAMK2D	CAMK2D	NM_001321588.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CAMK2D	CAMK2D	NM_001321589.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CAMK2D	CAMK2D	NM_001321590.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CAMK2D	CAMK2D	NM_001321591.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CAMK2D	CAMK2D	NM_172114.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CAMK2D	CAMK2D	NM_172115.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CAMK2D	CAMK2D	NM_172127.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CAMK2D	CAMK2D	NM_172128.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CAMK2D	CAMK2D	NM_172129.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CAMKK2	CAMKK2	NM_001270485.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
CAMKK2	CAMKK2	NM_006549.3	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
CAMKK2	CAMKK2	NM_153499.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
CAMKK2	CAMKK2	NM_153500.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
CAMKK2	CAMKK2	NM_172214.3	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
CAMKK2	CAMKK2	NM_172215.3	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
CAMKK2	CAMKK2	NM_172216.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
CAMKK2	CAMKK2	NM_172226.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
CAMKMT	CAMKMT	NM_024766.5	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
CAMLG	CAMLG	NM_001745.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CAMSAP1	CAMSAP1	NM_015447.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CAMSAP2	CAMSAP2	NM_001297707.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CAMSAP2	CAMSAP2	NM_001297708.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CAMSAP2	CAMSAP2	NM_203459.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CAMTA1	CAMTA1	NM_001349608.2	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0
CAMTA1	CAMTA1	NM_001349609.2	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0
CAMTA1	CAMTA1	NM_001349610.2	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0
CAMTA1	CAMTA1	NM_001349612.2	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0
CAMTA1	CAMTA1	NM_015215.4	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0
CAMTA2	CAMTA2	NM_001171166.2	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
CAMTA2	CAMTA2	NM_001171167.2	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
CAMTA2	CAMTA2	NM_001171168.2	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
CAMTA2	CAMTA2	NM_015099.4	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
CAND1.11	CAND1.11	NR_103765.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CAP2	CAP2	NM_001363533.1	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0
CAP2	CAP2	NM_001363534.1	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0
CAP2	CAP2	NM_006366.3	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0
CAPN10	CAPN10	NM_023083.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CAPN10	CAPN10	NM_023085.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CAPN15	CAPN15	NM_005632.3	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
CAPN9	CAPN9	NM_001319676.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CAPN9	CAPN9	NM_006615.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CAPN9	CAPN9	NM_016452.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CARD9	CARD9	NM_052813.5	protein_coding	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
CARD9	CARD9	NM_052814.4	protein_coding	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
CARS2	CARS2	NM_001352252.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CARS2	CARS2	NM_001352253.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CARS2	CARS2	NM_024537.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CARS2	CARS2	NR_147941.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CARS2	CARS2	NR_147942.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CASC15	CASC15	NR_015410.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CASC2	CASC2	NR_026939.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CASC2	CASC2	NR_026940.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CASC2	CASC2	NR_026941.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CASC20	CASC20	NR_109953.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CASC3	CASC3	NM_007359.5	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CASP17P	CASP17P	NR_034078.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
CASP17P	CASP17P	NR_034079.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
CASP9	CASP9	NM_001229.5	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
CASP9	CASP9	NM_001278054.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
CASP9	CASP9	NM_032996.3	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
CASP9	CASP9	NR_102732.1		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
CASP9	CASP9	NR_102733.1		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
CASQ1	CASQ1	NM_001231.5	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CASQ2	CASQ2	NM_001232.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CATSPERD	CATSPERD	NM_152784.4	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
CATSPERG	CATSPERG	NM_001330496.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CATSPERG	CATSPERG	NM_021185.5	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CBFA2T2	CBFA2T2	NM_001032999.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CBFA2T2	CBFA2T2	NM_001039709.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CBFA2T2	CBFA2T2	NM_005093.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CBFA2T3	CBFA2T3	NM_005187.6	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CBFA2T3	CBFA2T3	NM_175931.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CBFB	CBFB	NM_001368707.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CBFB	CBFB	NM_001368708.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CBFB	CBFB	NM_001368709.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CBFB	CBFB	NM_001368710.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CBFB	CBFB	NM_001755.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CBFB	CBFB	NM_022845.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CBX2	CBX2	NM_005189.3	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
CBX2	CBX2	NM_032647.3	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
CBX4	CBX4	NM_003655.3	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
CBX5	CBX5	NM_001127321.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CBX5	CBX5	NM_001127322.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CBX5	CBX5	NM_012117.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CBX6	CBX6	NM_001303494.2	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
CBX6	CBX6	NM_014292.5	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
CC2D2B	CC2D2B	NM_001349008.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
CC2D2B	CC2D2B.2	NM_001001732.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CC2D2B	CC2D2B.2	NM_001159747.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CCDC102A	CCDC102A	NM_033212.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CCDC102B	CCDC102B	NM_001093729.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
CCDC102B	CCDC102B	NM_024781.3	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
CCDC121	CCDC121	NM_001142683.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
CCDC121	CCDC121	NM_024584.4	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
CCDC127	CCDC127	NM_145265.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CCDC141	CCDC141	NM_001316745.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CCDC141	CCDC141	NM_173648.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CCDC144B	CCDC144B	NR_036647.1		0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0
CCDC144NL	CCDC144NL	NR_164128.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CCDC144NL-AS1	CCDC144NL-AS1	NR_104185.2		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CCDC144NL-AS1	CCDC144NL-AS1	NR_160710.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CCDC166	CCDC166	NM_001162914.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
CCDC168	CCDC168	NM_001146197.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CCDC175	CCDC175	NM_001164399.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
CCDC178	CCDC178	NM_001105528.3	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0
CCDC178	CCDC178	NM_001308126.3	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0
CCDC178	CCDC178	NM_001371120.1	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0
CCDC178	CCDC178	NM_001371121.1	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0
CCDC178	CCDC178	NM_198995.3	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0
CCDC26	CCDC26	NR_130917.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CCDC26	CCDC26	NR_130918.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CCDC26	CCDC26	NR_130919.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CCDC26	CCDC26	NR_130920.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CCDC27	CCDC27	NM_152492.3	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
CCDC38	CCDC38	NM_182496.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CCDC60	CCDC60	NM_178499.5	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
CCDC63	CCDC63	NM_001286243.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CCDC63	CCDC63	NM_001286244.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CCDC63	CCDC63	NM_152591.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CCDC7	CCDC7	NM_001321115.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
CCDC73	CCDC73	NM_001008391.3	protein_coding	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0
CCDC83	CCDC83	NM_001286159.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CCDC83	CCDC83	NM_173556.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CCDC85A	CCDC85A	NM_001080433.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CCDC85A	CCDC85A	NM_001348512.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CCDC85A	CCDC85A	NM_001348513.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CCDC85A	CCDC85A	NM_001348514.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CCDC85A	CCDC85A	NM_001348515.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CCDC85A	CCDC85A	NM_001348516.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CCDC85C	CCDC85C	NM_001144995.2	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
CCDC9	CCDC9	NM_015603.3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CCDC90B	CCDC90B	NM_001286116.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CCDC90B	CCDC90B	NM_001286117.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CCDC90B	CCDC90B	NM_001286118.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CCDC90B	CCDC90B	NM_001286119.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CCDC90B	CCDC90B	NM_001286120.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CCDC90B	CCDC90B	NM_021825.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CCDC92	CCDC92	NM_001304957.2	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
CCDC92	CCDC92	NM_001304958.2	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
CCDC92	CCDC92	NM_001304959.2	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
CCDC92	CCDC92	NM_001304960.2	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
CCDC92	CCDC92	NM_001304961.2.2	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
CCDC92	CCDC92	NM_025140.3	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
CCDC93	CCDC93	NM_019044.5	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
CCDC97	CCDC97	NM_001346100.2	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
CCDC97	CCDC97	NM_052848.3	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
CCEPR	CCEPR	NR_131782.1		0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
CCNT1	CCNT1	NM_001240.4	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
CCNT1	CCNT1	NM_001277842.2	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
CCNY	CCNY	NM_001282852.1	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0
CCNY	CCNY	NM_001282853.1	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0
CCNY	CCNY	NM_001282854.2	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0
CCNY	CCNY	NM_145012.6	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0
CCNY	CCNY	NM_181698.4	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0
CCSER1	CCSER1	NM_001145065.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CCSER1	CCSER1	NM_207491.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CCSER2	CCSER2	NM_001284240.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CCSER2	CCSER2	NM_001284242.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CCSER2	CCSER2	NM_001284243.1	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CCSER2	CCSER2	NM_001351290.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CCSER2	CCSER2	NM_001351292.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CCSER2	CCSER2	NM_018999.4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CCT6B	CCT6B	NM_001193529.3	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
CCT6B	CCT6B	NM_001193530.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
CCT6B	CCT6B	NM_006584.4	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
CCZ1P-OR7E38P	CCZ1P-OR7E38P	NR_002822.4		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
CCZ1P-OR7E38P	CCZ1P-OR7E38P	NR_148008.1		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
CD109	CD109	NM_001159587.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CD109	CD109	NM_001159588.2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CD109	CD109	NM_133493.5	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CD1E	CD1E	NM_001042583.3	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
CD1E	CD1E	NM_001042584.3	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
CD1E	CD1E	NM_001042585.3	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
CD1E	CD1E	NM_001042586.3	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
CD1E	CD1E	NM_001042587.3	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
CD1E	CD1E	NM_001185107.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
CD1E	CD1E	NM_001185108.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
CD1E	CD1E	NM_001185110.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
CD1E	CD1E	NM_001185112.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
CD1E	CD1E	NM_001185113.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
CD1E	CD1E	NM_001185114.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
CD1E	CD1E	NM_001185115.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
CD1E	CD1E	NM_030893.4	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
CD200R1	CD200R1	NM_138806.4	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
